"","Indice","Latitud","Longitud","Sector","Hora","colClasses"
"12638",75,-0.205317,-78.4795209999999," LA FLORESTA","12:15:28","POSIXct"
"12639",157,-0.1979574,-78.4957749,"ND","13:55:32","numeric"
"12640",183,-0.2575448,-78.5436416,"ND","19:20:06","numeric"
"12641",152,-0.2204609,-78.5107952," CENTRO HISTORICO","20:20:55","numeric"
"12642",206,-0.285418,-78.444947,"ND","20:37:26","character"
"12643",42,-0.2240363,-78.5217735," CENTRO HISTORICO","17:48:17","POSIXct"
"12644",194,-0.2241892,-78.5130215," CENTRO HISTORICO","16:33:34","numeric"
"12645",217,-0.2849406,-78.4418088,"ND","13:38:13","numeric"
"12646",148,-0.2310341,-78.5133702,"ND","02:26:53","numeric"
"12647",114,-0.2856326,-78.441098," EL TINGO","15:16:08","character"
"12648",1,-0.2101185,-78.5003829," CENTRO HISTORICO","07:00:02","POSIXct"
"12649",142,-0.1265143,-78.3184862," Antiguo Convenio","09:54:03","numeric"
"12650",245,-0.220349,-78.51105,"ND","13:56:57","numeric"
"12651",240,-0.20815,-78.512958,"ND","10:10:43","numeric"
"12652",133,-0.1875075,-78.4933662," Antiguo Convenio","17:41:15","character"
"12653",35,-0.2173174,-78.5090894," CENTRO HISTORICO","17:08:24","POSIXct"
"12654",21,-0.2197851,-78.5079011," CENTRO HISTORICO","06:49:16","numeric"
"12655",230,-0.2147693,-78.4453654,"ND","10:54:53","numeric"
"12656",230,-0.2147693,-78.4453654,"ND","14:30:44","numeric"
"12657",42,-0.2240363,-78.5217735," CENTRO HISTORICO","14:19:31","character"
"12658",149,-0.2264798,-78.5129893,"ND","09:12:29","POSIXct"
"12659",233,-0.2098985,-78.4183395,"ND","04:06:14","numeric"
"12660",56,-0.1880037,-78.4855529," LA CAROLINA","02:01:23","numeric"
"12661",155,-0.215912,-78.5030544,"ND","15:12:11","numeric"
"12662",211,-0.3069049,-78.4381798,"ND","18:32:24","character"
"12663",208,-0.2942451,-78.4430024,"ND","15:56:15","POSIXct"
"12664",244,-0.219732,-78.511187,"ND","20:32:14","numeric"
"12665",111,-0.0886416,-78.4709001," CARCELEN","16:54:06","numeric"
"12666",192,-0.1636789,-78.4848046," EL INCA","19:22:44","numeric"
"12667",264,-0.228977,-78.518449,"ND","06:35:40","character"
"12668",159,-0.1915898,-78.4930927,"ND","16:05:42","POSIXct"
"12669",221,-0.2901494,-78.4680194,"ND","09:15:34","numeric"
"12670",237,-0.2493374,-78.4431392," PINTAG","13:47:01","numeric"
"12671",252,-0.219911,-78.509958,"ND","00:56:06","numeric"
"12672",148,-0.2310341,-78.5133702,"ND","09:10:35","character"
"12673",88,-0.2102299,-78.4825548," LA FLORESTA","08:22:58","POSIXct"
"12674",77,-0.2048775,-78.482971," LA FLORESTA","23:33:34","numeric"
"12675",222,-0.2891463,-78.4669572,"ND","00:47:17","numeric"
"12676",129,-0.2219094,-78.5084766," LA MARIN","12:39:28","numeric"
"12677",43,-0.2177251,-78.5119647," CENTRO HISTORICO","14:38:59","character"
"12678",188,-0.272726,-78.5379767,"ND","23:16:20","POSIXct"
"12679",34,-0.2220435,-78.5160148," CENTRO HISTORICO","05:05:35","numeric"
"12680",64,-0.1767251,-78.4821975," LA CAROLINA","13:32:09","numeric"
"12681",266,-0.209506,-78.497329,"ND","06:09:41","numeric"
"12682",206,-0.285418,-78.444947,"ND","07:38:01","character"
"12683",224,-0.2600661,-78.4519262," GUANGOPOLO","17:34:06","POSIXct"
"12684",138,-0.1941486,-78.5120988," Antiguo Convenio","07:27:14","numeric"
"12685",29,-0.2218503,-78.5132253," CENTRO HISTORICO","09:46:18","numeric"
"12686",43,-0.2177251,-78.5119647," CENTRO HISTORICO","00:32:33","numeric"
"12687",73,-0.2015298,-78.479274," LA FLORESTA","14:54:38","character"
"12688",151,-0.2340918,-78.5142767,"ND","04:48:41","POSIXct"
"12689",144,-0.219254,-78.38552," TUMBACO","09:10:34","numeric"
"12690",162,-0.2043785,-78.498677," LA MARISCAL","16:15:10","numeric"
"12691",31,-0.2085842,-78.4987575," CENTRO HISTORICO","18:58:43","numeric"
"12692",149,-0.2264798,-78.5129893,"ND","04:09:18","character"
"12693",102,-0.2351862,-78.5164869," NO DEFINIDO","00:10:53","POSIXct"
"12694",89,-0.210997,-78.482433," LA FLORESTA","14:13:55","numeric"
"12695",144,-0.219254,-78.38552," TUMBACO","16:52:16","numeric"
"12696",36,-0.2152629,-78.5068095," CENTRO HISTORICO","05:46:21","numeric"
"12697",190,-0.2834332,-78.5443068," QUITUMBE","19:42:32","character"
"12698",161,-0.2008649,-78.4970462," SANTA CLARA","08:56:13","POSIXct"
"12699",100,-0.1420711,-78.4883022," Bicentenario","13:24:56","numeric"
"12700",261,-0.22564,-78.513395,"ND","02:48:09","numeric"
"12701",70,-0.1923677,-78.4883291," LA CAROLINA","11:15:31","numeric"
"12702",185,-0.2952455,-78.5559046," QUITUMBE","15:32:34","character"
"12703",61,-0.1761082,-78.4827232," LA CAROLINA","12:50:48","POSIXct"
"12704",196,-0.1630352,-78.4725308," EL INCA","11:20:14","numeric"
"12705",212,-0.3065536,-78.438035,"ND","18:17:55","numeric"
"12706",8,-0.2232826,-78.5160497," CENTRO HISTORICO","19:52:02","numeric"
"12707",156,-0.2091367,-78.4959358,"ND","03:05:53","character"
"12708",81,-0.2088524,-78.4895095," LA FLORESTA","17:41:30","POSIXct"
"12709",216,-0.2863836,-78.4403578,"ND","16:14:00","numeric"
"12710",209,-0.2988879,-78.4438151,"ND","05:18:36","numeric"
"12711",52,-0.1839268,-78.4869182," LA CAROLINA","04:59:05","numeric"
"12712",59,-0.1833843,-78.4823471," LA CAROLINA","06:41:08","character"
"12713",117,-0.099136,-78.453081," NO DEFINIDO","22:17:06","POSIXct"
"12714",237,-0.2493374,-78.4431392," PINTAG","12:58:41","numeric"
"12715",14,-0.221448,-78.5115623," CENTRO HISTORICO","03:58:24","numeric"
"12716",113,-0.2921879,-78.4777826," CONOCOTO","19:20:31","numeric"
"12717",39,-0.2198762,-78.5070616," CENTRO HISTORICO","06:55:18","character"
"12718",258,-0.220943,-78.515096,"ND","16:44:09","POSIXct"
"12719",213,-0.3064248,-78.4363854,"ND","04:34:50","numeric"
"12720",79,-0.2078069,-78.487842," LA FLORESTA","17:02:47","numeric"
"12721",186,-0.2285236,-78.5068631," LA MARIN","12:42:36","numeric"
"12722",55,-0.1882612,-78.4840509," LA CAROLINA","01:17:34","character"
"12723",127,-0.2484601,-78.5257342," Antiguo Convenio","23:52:56","POSIXct"
"12724",197,-0.2602807,-78.5227633,"ND","07:31:35","numeric"
"12725",158,-0.1982256,-78.4959358,"ND","18:11:01","numeric"
"12726",28,-0.2210886,-78.5139468," CENTRO HISTORICO","03:23:10","numeric"
"12727",228,-0.3119072,-78.4717798,"ND","02:07:54","character"
"12728",150,-0.2233523,-78.512705," CENTRO HISTORICO","16:16:22","POSIXct"
"12729",177,-0.1970883,-78.5000396,"ND","05:41:54","numeric"
"12730",99,-0.1402687,-78.4885597," Bicentenario","02:46:05","numeric"
"12731",196,-0.1630352,-78.4725308," EL INCA","03:29:46","numeric"
"12732",200,-0.2809013,-78.5336315,"ND","12:09:14","character"
"12733",190,-0.2834332,-78.5443068," QUITUMBE","01:30:26","POSIXct"
"12734",170,-0.1854047,-78.4908557,"ND","18:06:50","numeric"
"12735",68,-0.2074845,-78.5122168," LA CAROLINA","20:46:13","numeric"
"12736",242,-0.220391,-78.511719,"ND","12:19:44","numeric"
"12737",131,-0.1988908,-78.4345293," Antiguo Convenio","13:27:32","character"
"12738",121,-0.113134,-78.4945629999999," LA DELICIA","16:16:55","POSIXct"
"12739",87,-0.2096066,-78.4832425," LA FLORESTA","10:08:57","numeric"
"12740",263,-0.229343,-78.511118,"ND","05:11:31","numeric"
"12741",227,-0.2780099,-78.4567434,"ND","01:44:30","numeric"
"12742",197,-0.2602807,-78.5227633,"ND","21:16:37","character"
"12743",218,-0.2789004,-78.4632664," CONOCOTO","23:32:05","POSIXct"
"12744",53,-0.1863515,-78.4854832," LA CAROLINA","08:41:14","numeric"
"12745",230,-0.2147693,-78.4453654,"ND","20:09:09","numeric"
"12746",193,-0.1784632,-78.4781742,"ND","13:51:35","numeric"
"12747",249,-0.221413,-78.513905,"ND","11:40:22","character"
"12748",179,-0.2046092,-78.5061228,"ND","15:53:14","POSIXct"
"12749",250,-0.221246,-78.512436,"ND","20:21:24","numeric"
"12750",32,-0.2079941,-78.4973198," CENTRO HISTORICO","13:39:48","numeric"
"12751",115,-0.2921986,-78.4001434," LA MERCED","04:33:57","numeric"
"12752",38,-0.2212495,-78.5161972," CENTRO HISTORICO","10:20:45","character"
"12753",158,-0.1982256,-78.4959358,"ND","01:45:08","POSIXct"
"12754",57,-0.1856246,-78.4845739," LA CAROLINA","06:22:53","numeric"
"12755",72,-0.2037455,-78.4947288," LA CAROLINA","03:08:17","numeric"
"12756",163,-0.2087612,-78.5002273,"ND","04:06:28","numeric"
"12757",60,-0.1876121,-78.487523," LA CAROLINA","16:57:32","character"
"12758",85,-0.2075673,-78.4837538," LA FLORESTA","15:53:03","POSIXct"
"12759",265,-0.211813,-78.506782,"ND","06:25:00","numeric"
"12760",214,-0.2937703,-78.4352749,"ND","18:14:16","numeric"
"12761",125,-0.1720527,-78.4847778," Antiguo Convenio","05:24:50","numeric"
"12762",40,-0.2198333,-78.51322," CENTRO HISTORICO","13:08:46","character"
"12763",92,-0.2132298,-78.4846652," LA FLORESTA","05:01:54","POSIXct"
"12764",201,-0.2935825,-78.5400582,"ND","10:12:59","numeric"
"12765",65,-0.2683487,-78.4680891," LA CAROLINA","06:49:01","numeric"
"12766",60,-0.1876121,-78.487523," LA CAROLINA","03:44:36","numeric"
"12767",209,-0.2988879,-78.4438151,"ND","17:24:20","character"
"12768",17,-0.2206594,-78.5144967," CENTRO HISTORICO","14:12:57","POSIXct"
"12769",240,-0.20815,-78.512958,"ND","11:54:54","numeric"
"12770",122,-0.3140441,-78.4737277," CONOCOTO","08:27:15","numeric"
"12771",236,-0.198408,-78.424648," CUMBAYA","10:19:11","numeric"
"12772",25,-0.2141417,-78.5022765," CENTRO HISTORICO","02:21:31","character"
"12773",86,-0.2088568,-78.482956," LA FLORESTA","18:47:32","POSIXct"
"12774",114,-0.2856326,-78.441098," EL TINGO","21:38:20","numeric"
"12775",258,-0.220943,-78.515096,"ND","08:43:01","numeric"
"12776",210,-0.3010229,-78.4456095,"ND","20:25:32","numeric"
"12777",190,-0.2834332,-78.5443068," QUITUMBE","12:44:01","character"
"12778",260,-0.224285,-78.514084,"ND","16:47:39","POSIXct"
"12779",224,-0.2600661,-78.4519262," GUANGOPOLO","04:25:48","numeric"
"12780",91,-0.2126498,-78.4847694," LA FLORESTA","13:40:56","numeric"
"12781",170,-0.1854047,-78.4908557,"ND","09:57:44","numeric"
"12782",104,-0.239890699999999,-78.516503," NO DEFINIDO","20:48:09","character"
"12783",124,-0.2123661,-78.4050894," TUMBACO","20:53:09","POSIXct"
"12784",244,-0.219732,-78.511187,"ND","23:39:04","numeric"
"12785",106,-0.2205414,-78.5014772," NO DEFINIDO","18:40:51","numeric"
"12786",157,-0.1979574,-78.4957749,"ND","02:50:55","numeric"
"12787",34,-0.2220435,-78.5160148," CENTRO HISTORICO","06:19:45","character"
"12788",40,-0.2198333,-78.51322," CENTRO HISTORICO","00:23:10","POSIXct"
"12789",38,-0.2212495,-78.5161972," CENTRO HISTORICO","07:15:16","numeric"
"12790",56,-0.1880037,-78.4855529," LA CAROLINA","17:52:37","numeric"
"12791",50,-0.2178056,-78.5052806," CENTRO HISTORICO","09:44:20","numeric"
"12792",61,-0.1761082,-78.4827232," LA CAROLINA","12:36:26","character"
"12793",141,-0.1154437,-78.49747," COTOCOLLAO","10:54:46","POSIXct"
"12794",188,-0.272726,-78.5379767,"ND","23:11:10","numeric"
"12795",123,-0.2063694,-78.4962994," LA MARISCAL","00:42:04","numeric"
"12796",33,-0.2110357,-78.4967566," CENTRO HISTORICO","21:32:23","numeric"
"12797",162,-0.2043785,-78.498677," LA MARISCAL","13:58:28","character"
"12798",54,-0.1867726,-78.4849656," LA CAROLINA","00:08:49","POSIXct"
"12799",136,-0.2728506,-78.5372716," SOLANDA","21:33:08","numeric"
"12800",33,-0.2110357,-78.4967566," CENTRO HISTORICO","00:58:07","numeric"
"12801",250,-0.221246,-78.512436,"ND","00:30:06","numeric"
"12802",122,-0.3140441,-78.4737277," CONOCOTO","22:48:18","character"
"12803",245,-0.220349,-78.51105,"ND","22:41:25","POSIXct"
"12804",183,-0.2575448,-78.5436416,"ND","13:23:39","numeric"
"12805",142,-0.1265143,-78.3184862," Antiguo Convenio","19:54:34","numeric"
"12806",39,-0.2198762,-78.5070616," CENTRO HISTORICO","03:35:42","numeric"
"12807",206,-0.285418,-78.444947,"ND","16:26:24","character"
"12808",131,-0.1988908,-78.4345293," Antiguo Convenio","10:21:36","POSIXct"
"12809",185,-0.2952455,-78.5559046," QUITUMBE","20:16:54","numeric"
"12810",72,-0.2037455,-78.4947288," LA CAROLINA","01:16:24","numeric"
"12811",113,-0.2921879,-78.4777826," CONOCOTO","22:14:05","numeric"
"12812",14,-0.221448,-78.5115623," CENTRO HISTORICO","18:40:55","character"
"12813",267,-0.127787,-78.470157,"ND","23:55:21","POSIXct"
"12814",186,-0.2285236,-78.5068631," LA MARIN","14:59:13","numeric"
"12815",38,-0.2212495,-78.5161972," CENTRO HISTORICO","19:24:46","numeric"
"12816",122,-0.3140441,-78.4737277," CONOCOTO","07:43:20","numeric"
"12817",19,-0.220284,-78.5095749," CENTRO HISTORICO","05:11:41","character"
"12818",200,-0.2809013,-78.5336315,"ND","17:06:49","POSIXct"
"12819",67,-0.2076481,-78.512139," LA CAROLINA","05:54:28","numeric"
"12820",15,-0.2185432,-78.5123696," CENTRO HISTORICO","00:42:48","numeric"
"12821",257,-0.218603,-78.511359,"ND","11:12:58","numeric"
"12822",128,-0.3001911,-78.5490886," QUITUMBE","00:33:44","character"
"12823",245,-0.220349,-78.51105,"ND","11:46:04","POSIXct"
"12824",75,-0.205317,-78.4795209999999," LA FLORESTA","07:10:51","numeric"
"12825",142,-0.1265143,-78.3184862," Antiguo Convenio","21:22:46","numeric"
"12826",154,-0.2171994,-78.5053825," CENTRO HISTORICO","05:28:07","numeric"
"12827",39,-0.2198762,-78.5070616," CENTRO HISTORICO","12:18:31","character"
"12828",33,-0.2110357,-78.4967566," CENTRO HISTORICO","10:59:47","POSIXct"
"12829",244,-0.219732,-78.511187,"ND","16:50:06","numeric"
"12830",84,-0.2086921,-78.4858141," LA FLORESTA","04:07:53","numeric"
"12831",41,-0.2228065,-78.5125803," CENTRO HISTORICO","18:38:33","numeric"
"12832",191,-0.2786482,-78.5528255," CHILLOGALLO","13:39:13","character"
"12833",107,-0.238544299999999,-78.5251665," NO DEFINIDO","20:19:27","POSIXct"
"12834",36,-0.2152629,-78.5068095," CENTRO HISTORICO","19:48:04","numeric"
"12835",187,-0.258843,-78.5297155,"ND","02:40:21","numeric"
"12836",99,-0.1402687,-78.4885597," Bicentenario","11:08:13","numeric"
"12837",219,-0.2778382,-78.4655678," CONOCOTO","23:16:28","character"
"12838",18,-0.2175588,-78.5131609," CENTRO HISTORICO","09:09:25","POSIXct"
"12839",2,-0.2200103,-78.5150975," CENTRO HISTORICO","06:26:14","numeric"
"12840",231,-0.2105422,-78.4464598," CUMBAYA","18:29:37","numeric"
"12841",220,-0.2802709,-78.4628319,"ND","01:33:27","numeric"
"12842",137,-0.3446081,-78.55937," GUAMANI","06:23:31","character"
"12843",18,-0.2175588,-78.5131609," CENTRO HISTORICO","02:57:02","POSIXct"
"12844",265,-0.211813,-78.506782,"ND","14:53:44","numeric"
"12845",242,-0.220391,-78.511719,"ND","01:25:44","numeric"
"12846",34,-0.2220435,-78.5160148," CENTRO HISTORICO","18:25:23","numeric"
"12847",31,-0.2085842,-78.4987575," CENTRO HISTORICO","19:53:50","character"
"12848",70,-0.1923677,-78.4883291," LA CAROLINA","09:48:13","POSIXct"
"12849",183,-0.2575448,-78.5436416,"ND","14:14:13","numeric"
"12850",57,-0.1856246,-78.4845739," LA CAROLINA","14:49:26","numeric"
"12851",101,-0.2092118,-78.4956193," NO DEFINIDO","01:55:16","numeric"
"12852",265,-0.211813,-78.506782,"ND","12:33:44","character"
"12853",55,-0.1882612,-78.4840509," LA CAROLINA","04:39:38","POSIXct"
"12854",65,-0.2683487,-78.4680891," LA CAROLINA","21:47:59","numeric"
"12855",144,-0.219254,-78.38552," TUMBACO","16:08:51","numeric"
"12856",184,-0.2613428,-78.5471499,"ND","10:05:47","numeric"
"12857",100,-0.1420711,-78.4883022," Bicentenario","07:31:18","character"
"12858",114,-0.2856326,-78.441098," EL TINGO","20:29:41","POSIXct"
"12859",16,-0.2147479,-78.5011125," CENTRO HISTORICO","15:24:13","numeric"
"12860",264,-0.228977,-78.518449,"ND","00:34:36","numeric"
"12861",259,-0.223575,-78.515831,"ND","03:13:30","numeric"
"12862",42,-0.2240363,-78.5217735," CENTRO HISTORICO","22:11:50","character"
"12863",53,-0.1863515,-78.4854832," LA CAROLINA","00:03:23","POSIXct"
"12864",27,-0.2186639,-78.5102991," CENTRO HISTORICO","20:00:19","numeric"
"12865",226,-0.3027449,-78.4767312,"ND","21:21:18","numeric"
"12866",88,-0.2102299,-78.4825548," LA FLORESTA","10:16:39","numeric"
"12867",259,-0.223575,-78.515831,"ND","17:39:22","character"
"12868",212,-0.3065536,-78.438035,"ND","22:07:29","POSIXct"
"12869",29,-0.2218503,-78.5132253," CENTRO HISTORICO","14:31:14","numeric"
"12870",75,-0.205317,-78.4795209999999," LA FLORESTA","19:47:17","numeric"
"12871",180,-0.2365594,-78.527441,"ND","05:14:22","numeric"
"12872",178,-0.1994594,-78.500737,"ND","10:44:36","character"
"12873",183,-0.2575448,-78.5436416,"ND","03:03:22","POSIXct"
"12874",143,-0.208611,-78.3934164," TUMBACO","05:37:14","numeric"
"12875",112,-0.2877891,-78.5475254," NO DEFINIDO","19:53:14","numeric"
"12876",155,-0.215912,-78.5030544,"ND","21:43:51","numeric"
"12877",108,-0.2070983,-78.4953994," NO DEFINIDO","03:15:02","character"
"12878",109,-0.2019538,-78.501724," NO DEFINIDO","04:48:33","POSIXct"
"12879",264,-0.228977,-78.518449,"ND","06:18:14","numeric"
"12880",218,-0.2789004,-78.4632664," CONOCOTO","01:45:32","numeric"
"12881",177,-0.1970883,-78.5000396,"ND","04:35:26","numeric"
"12882",255,-0.218764,-78.511859,"ND","23:51:53","character"
"12883",55,-0.1882612,-78.4840509," LA CAROLINA","14:27:21","POSIXct"
"12884",267,-0.127787,-78.470157,"ND","20:48:57","numeric"
"12885",164,-0.2097751,-78.5006028,"ND","08:34:26","numeric"
"12886",154,-0.2171994,-78.5053825," CENTRO HISTORICO","13:10:07","numeric"
"12887",8,-0.2232826,-78.5160497," CENTRO HISTORICO","18:25:07","character"
"12888",200,-0.2809013,-78.5336315,"ND","00:23:04","POSIXct"
"12889",59,-0.1833843,-78.4823471," LA CAROLINA","04:48:32","numeric"
"12890",122,-0.3140441,-78.4737277," CONOCOTO","00:35:45","numeric"
"12891",236,-0.198408,-78.424648," CUMBAYA","00:09:22","numeric"
"12892",51,-0.2186907,-78.5085744," CENTRO HISTORICO","02:52:24","character"
"12893",167,-0.1882478,-78.491832,"ND","06:03:12","POSIXct"
"12894",117,-0.099136,-78.453081," NO DEFINIDO","09:11:54","numeric"
"12895",186,-0.2285236,-78.5068631," LA MARIN","22:38:27","numeric"
"12896",174,-0.2026673,-78.486886,"ND","02:39:05","numeric"
"12897",170,-0.1854047,-78.4908557,"ND","06:09:52","character"
"12898",190,-0.2834332,-78.5443068," QUITUMBE","08:22:48","POSIXct"
"12899",116,-0.246505,-78.5238898," NO DEFINIDO","12:10:01","numeric"
"12900",229,-0.2085252,-78.4398937,"ND","10:14:08","numeric"
"12901",94,-0.2001353,-78.4755349," LA FLORESTA","12:31:26","numeric"
"12902",26,-0.2203993,-78.5131261," CENTRO HISTORICO","00:17:59","character"
"12903",196,-0.1630352,-78.4725308," EL INCA","15:04:32","POSIXct"
"12904",259,-0.223575,-78.515831,"ND","12:36:03","numeric"
"12905",237,-0.2493374,-78.4431392," PINTAG","03:19:42","numeric"
"12906",219,-0.2778382,-78.4655678," CONOCOTO","01:26:50","numeric"
"12907",44,-0.2234167,-78.5098243," CENTRO HISTORICO","06:00:56","character"
"12908",171,-0.1818374,-78.4898365," LA CAROLINA","13:03:33","POSIXct"
"12909",155,-0.215912,-78.5030544,"ND","07:50:49","numeric"
"12910",38,-0.2212495,-78.5161972," CENTRO HISTORICO","23:56:06","numeric"
"12911",55,-0.1882612,-78.4840509," LA CAROLINA","18:10:27","numeric"
"12912",83,-0.2051081,-78.4854009," LA FLORESTA","20:45:19","character"
"12913",249,-0.221413,-78.513905,"ND","04:21:21","POSIXct"
"12914",164,-0.2097751,-78.5006028,"ND","00:46:16","numeric"
"12915",91,-0.2126498,-78.4847694," LA FLORESTA","23:47:31","numeric"
"12916",232,-0.2244092,-78.4281992," CUMBAYA","01:45:23","numeric"
"12917",212,-0.3065536,-78.438035,"ND","18:30:22","character"
"12918",136,-0.2728506,-78.5372716," SOLANDA","07:12:36","POSIXct"
"12919",138,-0.1941486,-78.5120988," Antiguo Convenio","22:38:50","numeric"
"12920",162,-0.2043785,-78.498677," LA MARISCAL","13:50:52","numeric"
"12921",47,-0.2214185,-78.5127211," CENTRO HISTORICO","02:53:28","numeric"
"12922",192,-0.1636789,-78.4848046," EL INCA","12:30:44","character"
"12923",168,-0.1888808,-78.4921646,"ND","02:26:13","POSIXct"
"12924",134,-0.1809684,-78.4926689," Antiguo Convenio","17:43:38","numeric"
"12925",57,-0.1856246,-78.4845739," LA CAROLINA","15:17:46","numeric"
"12926",153,-0.2177948,-78.5058868,"ND","03:59:25","numeric"
"12927",56,-0.1880037,-78.4855529," LA CAROLINA","03:01:15","character"
